tweet,date,user_location,id,link
"Las mujeres colombianas tienen encantos diferentes, pero la belleza, sin duda, está en TODAS. HOY, a las 8:00 p.m resaltaremos la de cada una de #NuestrasMujeres, Nuestra belleza,  en el evento de coronación de #MissUniverseColombia 😍👏https://t.co/Ze91SIawRr https://t.co/ohtWUEhj7V",2020-11-16 22:07:07,Colombia,1328459611964379136,https://twitter.com/i/web/status/1328459611964379136
¿A que hora es el Miss Universo Colombia  mana @CeaDonzell ?,2020-11-16 22:07:04,♛ Venezuela ♛,1328459596504199170,https://twitter.com/i/web/status/1328459596504199170
"Mi 'Hot Pick' final de Miss Universe Colombia 2020. 
#MissUniversecolombia2020 #MissUniversoColombia2020 https://t.co/DVRmUTbyoy",2020-11-16 21:58:50,"Barranquilla, Colombia",1328457525516242947,https://twitter.com/i/web/status/1328457525516242947
Aquí esperando que sean las 8 para ver Miss Universe Colombia,2020-11-16 21:58:18,,1328457394003775493,https://twitter.com/i/web/status/1328457394003775493
"Cuando es el miss Colombia gracias 
@luisandrita",2020-11-16 21:54:21,Caracas - Venezuela,1328456399534370816,https://twitter.com/i/web/status/1328456399534370816
"#Entretenimiento | Además de representar a Colombia en Miss Universo, estos son los premios que se llevará a casa la primera ganadora del nuevo certamen.
#MissUniverseColombia 
https://t.co/4AOYhUMXK8",2020-11-16 21:52:50,Colombia,1328456016741232641,https://twitter.com/i/web/status/1328456016741232641
"ay no, yo si me voy a ver el certamen de miss universe colombia porque amo todo eso y no me importan los conflictos que tuvieron el cnb y esa gente, pero yo de que lo veo con mi libreta me la veo, punto.",2020-11-16 21:52:12,colombia,1328455855822532613,https://twitter.com/i/web/status/1328455855822532613
"hoy es el miss universo Colombia?
https://t.co/LQi4n0pABv",2020-11-16 21:51:12,"이름도 없었어
  너를 만난 순간까지
  당신은 나에게",1328455606819237891,https://twitter.com/i/web/status/1328455606819237891
Miss Universe Colombia?,2020-11-16 21:51:12,Bogotá D.C. - Colombia,1328455603811921923,https://twitter.com/i/web/status/1328455603811921923
"By the way, ¿creen que fue coincidencia que hayan hecho el comunicado hoy? ¿Cuando la organización Miss Universe Colombia va a eligir reina?",2020-11-16 21:49:48,,1328455252899753985,https://twitter.com/i/web/status/1328455252899753985
entonces hoy es el miss universo Colombia??,2020-11-16 21:47:49,,1328454754226286612,https://twitter.com/i/web/status/1328454754226286612
A qué hora es el miss Colômbia hoy ?,2020-11-16 21:47:25,,1328454651885260802,https://twitter.com/i/web/status/1328454651885260802
"Top Miss Universe Colombia: Bolívar, Cauca, Meta, Cartagena, Amazonas y Boyacá ❤️
#MissUniverseColombia",2020-11-16 21:45:55,Colombia,1328454273936416770,https://twitter.com/i/web/status/1328454273936416770
"Desde 1996, con Claudia Elena Vásquez, Antioquia no tiene la corona nacional ¿Podrá este año de quedarse con ella? Estos son los cambios que estrena hoy el concurso:    
https://t.co/tAHieVXD0s",2020-11-16 21:30:00,Medellín,1328450269777051649,https://twitter.com/i/web/status/1328450269777051649
"Hoy no solo se elige a la Miss Universe Colombia, también se elige a la Miss Tocuyo Colombia.  #MissUniverseColombia",2020-11-16 21:24:50,Bogotá / Buenos Aires,1328448968100093959,https://twitter.com/i/web/status/1328448968100093959
¿Como es para ver el Miss Universo Colombia ? 🍻,2020-11-16 21:18:11,"Bogotá, D.C., Colombia",1328447294593773571,https://twitter.com/i/web/status/1328447294593773571
@mafe_mindy Uuuuu... quien salió miss Universo Colombia? 😍😍😍❤❤... 🤣🤣🤣 toy jugando🤣🤣🤣,2020-11-16 21:17:12,"Houston, TX",1328447049549877248,https://twitter.com/i/web/status/1328447049549877248
"#SOCIALES ▏Hoy, elección de Miss Universo Colombia 2020

👉https://t.co/81MnHgMZ6D https://t.co/0ROiz8Ti4F",2020-11-16 21:16:00,"Santa Marta, Colombia",1328446746079358978,https://twitter.com/i/web/status/1328446746079358978
@cfcifuentesa Y en este momento a quien le importa el tal miss universe Colombia,2020-11-16 21:09:27,,1328445096656859138,https://twitter.com/i/web/status/1328445096656859138
"POR QUÉ NOS LO PIDIERON
😈🦩Tamarindo Presenta🦩😈
TRANSMISIÓN DE MISS UNIVERSE COLOMBIA 

 LUNES FESTIVO, NOV  18 desde las 6:40 Pm y Luego 

🐰😈 La Mejor Rumba de Santa Marta !!!😈🐰

⚠️NO COVER⚠️
⚠️LOS MEJORES PRECIOS ⚠️

 #Tamarindo # SantaMarta #Party #RumbaGay
Info: DM https://t.co/v72qfBBeCy",2020-11-16 21:05:08,,1328444011661697027,https://twitter.com/i/web/status/1328444011661697027
"#MissUniverseColombia 
Realmente las participantes no dan la talla para ser una miss universo y menos si es para representar a Colombia. Sin ofender pero es más linda nuestra reina 💁🏼‍♀️ @ReinadoColombia",2020-11-16 21:01:06,"Medellín, Colombia",1328442997852286981,https://twitter.com/i/web/status/1328442997852286981
"#VidaHoy | Hoy a las 8:00 de la noche se realizará la ceremonia de Elección y Coronación de Miss Universo Colombia 2020, en la ciudad de Barranquilla, donde 30 candidatas serán las protagonistas.  @MisUniversecol

#ElMerdianoTeUbica #Avanzamos https://t.co/TaFh3wKXmj",2020-11-16 21:00:06,"Córdoba, Sucre",1328442745044815877,https://twitter.com/i/web/status/1328442745044815877
"@powerfullwitch No es la nueva miss Colombia es la que va a ir a miss universo, la señorita Colombia no la mandaron",2020-11-16 20:57:50,Llanera en Samaland,1328442175143677952,https://twitter.com/i/web/status/1328442175143677952
@alixecheverria vamos a ver y comentar miss universe colombia?,2020-11-16 20:57:16,"Barranquilla, Colombia",1328442032419991557,https://twitter.com/i/web/status/1328442032419991557
Hoy es el Míss colombia cuál es su favorita... Putumayo Catalina,2020-11-16 20:57:05,Venezuela,1328441984487469060,https://twitter.com/i/web/status/1328441984487469060
A QUE HORAS ES MISS COLOMBIA Y POR DONDE AAAA,2020-11-16 20:56:46,she/her,1328441907350003714,https://twitter.com/i/web/status/1328441907350003714
"Amazonas me ha traído buena suerte! 
Se repetirá esta noche igual en Miss Universe Colombia? 
La bella @dayanacardenaso va con todo por esa corona y lucirá un diseño de Julio Mora hecho especialmente para ella ❤ https://t.co/TmmpT0XQ30",2020-11-16 20:51:36,"Caracas, Venezuela",1328440607740719106,https://twitter.com/i/web/status/1328440607740719106
"¿Ustedes pueden creer que nombraron a una candidata de Miss Colombia como ""Miss bioseguridad"" porque le dió coronavirus?",2020-11-16 20:51:27,"Bogotá, Colombia",1328440570566545408,https://twitter.com/i/web/status/1328440570566545408
"Hoy a las 8:00 de la noche por el Canal RCN, los invitamos a acompañar la ceremonia de coronación de MIss Mundo Colombia y con toda la energía positiva a acompañar a nuestra representante #PaolaCazaran. #Casanare https://t.co/3Ub40fGaok",2020-11-16 20:46:00,"Yopal, Casanare",1328439195388547074,https://twitter.com/i/web/status/1328439195388547074
"En poco menos de dos minutos presento mi TOP 16, TOP 6, TOP 3 y ganadora del Miss Universe Colombia 2020. #MissUniverseColombia https://t.co/LlobzBsPlH",2020-11-16 20:41:35,Bogotá / Buenos Aires,1328438084397101056,https://twitter.com/i/web/status/1328438084397101056
Entregados premios de concursos en Miss Universe Colombia https://t.co/Achvp4sH6C,2020-11-16 20:41:23,BARRANQUILLA - COLOMBIA,1328438034711392257,https://twitter.com/i/web/status/1328438034711392257
"Hoy estaré comentando miss universo colombia, pendientes a twitter y a mi canal de twitch.",2020-11-16 20:41:20,"Medellín, Colombia",1328438021134413835,https://twitter.com/i/web/status/1328438021134413835
"Entregados premios de concursos en Miss Universe Colombia.

https://t.co/Achvp4sH6C https://t.co/IDvKCJQ05z",2020-11-16 20:40:35,BARRANQUILLA - COLOMBIA,1328437834366263298,https://twitter.com/i/web/status/1328437834366263298
"Entregados premios de concursos en Miss Universe Colombia.

https://t.co/gVlNjp1t26 https://t.co/8mkvutSfGh",2020-11-16 20:39:43,"BARRANQUILLA, COLOMBIA.",1328437616136609793,https://twitter.com/i/web/status/1328437616136609793
"Entregados premios de concursos en Miss Universe Colombia.

https://t.co/8fkDJmLjoB https://t.co/KSffz7FjFy",2020-11-16 20:39:16,BARRANQUILLA,1328437504371019781,https://twitter.com/i/web/status/1328437504371019781
"Esos presentadores de ayer de los eventos de Miss Universe Colombia fueron el oso polar, el oso panda, el oso yoguie, el oso trululu, todos los tipos de osos eran esos dos. #MissUniverseColombia",2020-11-16 20:39:04,"Barranquilla, Colombia",1328437452307124224,https://twitter.com/i/web/status/1328437452307124224
La pregunta del millón hoy es: quién será la Miss Tocuyo del Miss Universe Colombia 2020? #MissUniverseColombia,2020-11-16 20:38:25,Bogotá / Buenos Aires,1328437287928082433,https://twitter.com/i/web/status/1328437287928082433
Esta noche Colombia escoge a su representante a Miss Universo #VocesySonidos https://t.co/FGbboptbTt https://t.co/cIEtBpjCN8,2020-11-16 20:37:56,"Barranquilla, Colombia",1328437165475422216,https://twitter.com/i/web/status/1328437165475422216
"Por cierto, hoy es el miss Colombia Universo.",2020-11-16 20:35:51,La Guaira -Venezuela,1328436641803997190,https://twitter.com/i/web/status/1328436641803997190
Ya ahorita serán las 4 pm y @Tatianasofia_01 nada que aparece pa cuadrar dónde nos veremos Miss Universe Colombia.,2020-11-16 20:33:01,"Ciénaga, Colombia",1328435931733487624,https://twitter.com/i/web/status/1328435931733487624
@miss_coronas @ReinadoColombia dicen los chismes del pasillo que en el pasado los Angulo se portaron muy mal con los morley en una visita que hicieron a Colombia.,2020-11-16 20:31:56,"Barranquilla, Colombia",1328435658550022144,https://twitter.com/i/web/status/1328435658550022144
"CNB  y MISS UNIVERSE COLOMBIA, son dos franquisias totalmente diferentes, hoy por primera vez se coronará a Miss universe Colombia.",2020-11-16 20:29:41,,1328435091492757506,https://twitter.com/i/web/status/1328435091492757506
Ya me veo más tarde de fastidioso tuiteando sobre el Miss Universe Colombia. 😂😂😂,2020-11-16 20:27:45,"Bucaramanga, Colombia",1328434604806725632,https://twitter.com/i/web/status/1328434604806725632
"Siento que soy el único que está tipo “ah bueno, dale, te me cuidas” con miss colombia. 😅",2020-11-16 20:26:59,,1328434411784855553,https://twitter.com/i/web/status/1328434411784855553
● #CulturaYEntretenimiento Una reina sorda lleva el mensaje de inclusión al Miss Universo Colombia - Más: → https://t.co/mEVCzHOh0c https://t.co/jELASTvv7o,2020-11-16 20:20:14,"Bogotá, D.C., Colombia",1328432713251119105,https://twitter.com/i/web/status/1328432713251119105
¿Ya tienen sus favoritas a Miss Universe Colombia?,2020-11-16 20:15:23,"Medellín, Colombia",1328431494063411205,https://twitter.com/i/web/status/1328431494063411205
"Con el miss universo y el partido se va a nublar todo lo que está pasando en San Andrés, Providencia y Santa Catalina, y luego pasará a segunda página porque para nadie es un secreto que Colombia es un país que no tiene memoria",2020-11-16 20:13:17,Colombia 🏳️‍🌈,1328430961843957761,https://twitter.com/i/web/status/1328430961843957761
¿Y hace unos meses no estaban cancelando pues el Miss Universe Colombia porque tenía reglas que discriminaban a las trans? https://t.co/rON587dHi2,2020-11-16 20:10:54,Santiago de Cali,1328430363031560199,https://twitter.com/i/web/status/1328430363031560199
"Cauca entre las favoritas de Miss Universe Colombia 2020 @MISSUCOLORG #MissUniverseColombia 
https://t.co/lKe005idX5",2020-11-16 20:10:26,Colombia ,1328430244802531328,https://twitter.com/i/web/status/1328430244802531328
Hoy 16 de noviembre será  elegida la Señorita Miss Universo Colombia. #Casanare esta representado por Paola Cazarán Bohórquez https://t.co/rEylLIZPLm,2020-11-16 20:04:05,Yopal - Casanare,1328428649444503558,https://twitter.com/i/web/status/1328428649444503558
Bueno quien gana Miss universe Colombia???,2020-11-16 20:03:51,,1328428588283125767,https://twitter.com/i/web/status/1328428588283125767
"@el_locobarrera_ miss universo Colombia, pa¨ que te informes, care rara hpta",2020-11-16 20:01:59,"Bogotá, D.C., Colombia",1328428121851387913,https://twitter.com/i/web/status/1328428121851387913
Bueno hoy es Miss universo Colombia 2020 so mi fc reaparece  https://t.co/lISSWHAgja,2020-11-16 19:59:27,ygolden ❀ ,1328427481720885249,https://twitter.com/i/web/status/1328427481720885249
"Miss Universe Colombia 2020,Genesis Quintero https://t.co/KvZ9spqdI2 via @choicelyapp",2020-11-16 19:58:10,,1328427160374300672,https://twitter.com/i/web/status/1328427160374300672
"hoy es la coronación de miss colombia omg 9

I'm voting for BTS for Favorite Duo or Group - Pop/Rock at the #AMAs @BTS_twt",2020-11-16 19:50:31,taetae smile ^_^,1328425235281014784,https://twitter.com/i/web/status/1328425235281014784
"Jenifer Pulgarín, reina sorda que lleva mensaje de inclusión al Miss Universo Colombia https://t.co/E2SIIkI7La #laregiadelasemana",2020-11-16 19:49:43,Mexifo DF,1328425034134777860,https://twitter.com/i/web/status/1328425034134777860
Miss Universe Colombia 2020 – ( TOP 10 FINAL) | TOP VZLA https://t.co/rYfRAIHAse https://t.co/LNuQ0ugHXp,2020-11-16 19:46:00,"Caracas, Venezuela",1328424099513856000,https://twitter.com/i/web/status/1328424099513856000
Esta noche coronan a la primera Miss Universe #Colombia #Noticias #lavibrante #AEstahora Leer más... https://t.co/55lF4cC0NZ #barranquilla #news,2020-11-16 19:42:48,Bogota,1328423293972586497,https://twitter.com/i/web/status/1328423293972586497
"Siento que Miss Tocuyo Colombia 2020 será Miss Amazonas pero espero equivocarme.

Todas las favoritas merecen entrar. 😍

#MissColombia
#MissUniverseColombia https://t.co/gGFLTsGUYw",2020-11-16 19:31:02,Colombia,1328420329572724736,https://twitter.com/i/web/status/1328420329572724736
"Hoy es el miss universe Colombia DIOS
https://t.co/vHdjNICRLL",2020-11-16 19:27:23, ᴄᴇ ᴍᴜʀ Qᴜɪ ɴᴏᴜꜱ ꜱᴇᴘᴀʀᴇ ,1328419414417534977,https://twitter.com/i/web/status/1328419414417534977
"Hoy es dia de alegria.

Sorteo del FPC y luego a comentar Miss Universo Colombia. https://t.co/xfzmtH8bpc",2020-11-16 19:27:00,Colombia,1328419315440291841,https://twitter.com/i/web/status/1328419315440291841
Ustedes me ven ahí toda normal pero estoy esperando que sean las 8pm para ver el Miss Universe Colombia.,2020-11-16 19:24:13,Baby I'm the end of June,1328418617592045571,https://twitter.com/i/web/status/1328418617592045571
#MissUniverseColombia 2020: #Aquéhora y por dónde ver [VIDEO] https://t.co/7bZAkV7XKQ,2020-11-16 19:21:01,Bogotá - Colombia,1328417812608638979,https://twitter.com/i/web/status/1328417812608638979
Now playing: Lido Pimienta - 'Eso Que Tu Haces' from 'Miss Colombia',2020-11-16 19:19:07,Chicago,1328417332427886592,https://twitter.com/i/web/status/1328417332427886592
"paulina vega siempre sera mi señorita colombia  y miss universo favorita, a esa se le quiere un monton",2020-11-16 19:14:59,Colombia,1328416293993795584,https://twitter.com/i/web/status/1328416293993795584
HOY TENDREMOS A LA NUEVA MISS COLOMBIA PARA QUE SIGA ESTE LEGADO https://t.co/33UqsNWEE1,2020-11-16 19:12:09,colombia,1328415577443082241,https://twitter.com/i/web/status/1328415577443082241
"Sin concurso internacional confirmado por el momento, hoy se ratificó que María Fernanda Aristizabal será Señorita Colombia por un año más.

¿Resurgirá @ReinadoColombia de sus cenizas ahora que su reina ya no irá a Miss Universo o volverán más fuertes? 
Solo el tiempo lo dirá. https://t.co/9n260uvgAm",2020-11-16 19:11:11,Colombia,1328415333959540738,https://twitter.com/i/web/status/1328415333959540738
"MONDAY, NOVEMBER 16th, 2020.

--- MISS UNIVERSE COLOMBIA 2020.
Primera Edición... Este certamen, elegirá a la participante que representará a Colombia en Miss Universe 2020, a disputarse en 2021.
PABELLÓN DE CRISTAL, BARRANQUILLA (Colombia).
8:00 PM (Col.). - 10:00 PM (Arg.). https://t.co/4IGlcEICPM",2020-11-16 19:09:13,"BOGOTA, COLOMBIA",1328414842424848384,https://twitter.com/i/web/status/1328414842424848384
"MONDAY, NOVEMBER 16th, 2020.

--- MISS UNIVERSE COLOMBIA 2020.
Primera Edición... Este certamen, elegirá a la participante que representará a Colombia en Miss Universe 2020, a disputarse en 2021.
PABELLÓN DE CRISTAL, BARRANQUILLA (Colombia).
8:00 PM (Col.). - 10:00 PM (Arg.). https://t.co/6ejaFzFYFc",2020-11-16 19:08:53,"BOGOTA, COLOMBIA",1328414758337449986,https://twitter.com/i/web/status/1328414758337449986
"Dicen que Abelardo de la Espriella, corona hoy en el Miss universo Colombia, a una Gran amiga suya del Departamento de Bolivar, tan buen amigo el.

El Nivel de Corrupcion al maximo. https://t.co/4Xpica6hK2",2020-11-16 19:06:01,"Bogotá, D.C., Colombia",1328414035843407872,https://twitter.com/i/web/status/1328414035843407872
"Estas son las 3 favoritas a Miss Universe Colombia

#MissUniverseCol #Missuniversecolombia https://t.co/Vo3NqqP28P",2020-11-16 19:05:42,"Toronto, Ontario",1328413954851409920,https://twitter.com/i/web/status/1328413954851409920
No le veo gracia a ese Miss Universo Colombia...😪 Y me doy con el que sea.,2020-11-16 18:58:07,"Santa Marta, Colombia",1328412049232306177,https://twitter.com/i/web/status/1328412049232306177
Una de ellas será Miss Universo Colombia https://t.co/YpVVEZ6niO vía @lapatriacom,2020-11-16 18:46:00,"Manizales, Colombia",1328408997611720709,https://twitter.com/i/web/status/1328408997611720709
"Miss Universe Colombia is:
                                             Bolívar https://t.co/xgzYaf38Bk",2020-11-16 18:41:15,,1328407802306584582,https://twitter.com/i/web/status/1328407802306584582
Por donde transmitirán miss universe Colombia?,2020-11-16 18:40:54,Colombia,1328407715715166218,https://twitter.com/i/web/status/1328407715715166218
"Hoy es la final del Miss Universe Colombia, mis 4 favoritas, que gane la mejor💛💙❤️ https://t.co/KE4YTZiyq4",2020-11-16 18:37:11,"Arauca, Colombia",1328406777902338050,https://twitter.com/i/web/status/1328406777902338050
Bueeeeeeeh y entonces hoy a las 8pm nos vamos a ver Miss Universe Colombia???,2020-11-16 18:34:04,東京渋谷 (Tokyo Shibuya) - JAPAN,1328405993127088129,https://twitter.com/i/web/status/1328405993127088129
Que el CNB decidió de forma unánime que va a dejar otro año a la Señorita Colombia que por la pandemia y no porque ya no puede enviar a nadie a Miss Universo. Ah bueno.,2020-11-16 18:27:43,En la Gasolinera más cercana.,1328404395617345554,https://twitter.com/i/web/status/1328404395617345554
Espero no aturdirlos hoy con la elección de Miss Universe Colombia 🥺,2020-11-16 18:20:16,,1328402520499163139,https://twitter.com/i/web/status/1328402520499163139
"Conozca a las candidatas a Miss Universe Colombia, ¿cuál es su favorita?  https://t.co/xV6ay8QW0k",2020-11-16 18:17:41,Bogotá,1328401873859178505,https://twitter.com/i/web/status/1328401873859178505
"Detalles de la banda que lucirá la primera Miss Universe Colombia. 😍 

Así mismo vemos por primera vez que la banda del segundo lugar no dirá Virreina sino Primera Finalista, adaptándose a lo que son los demás concursos internacionales.

#MissColombia
#MissUniverseColombia https://t.co/fHYDtGOhyz",2020-11-16 18:02:02,Colombia,1328397931813232641,https://twitter.com/i/web/status/1328397931813232641
Hoy no es un día cualquiera. Hoy es Miss Universe Colombia,2020-11-16 17:56:38,"Envigado, Colombia",1328396573252984835,https://twitter.com/i/web/status/1328396573252984835
Miss universe Colombia? Qué es eso?,2020-11-16 17:52:22,Vía Láctea.,1328395500224208896,https://twitter.com/i/web/status/1328395500224208896
Esta noche toque de queda para todas las maricas por la final de Miss Universe Colombia.,2020-11-16 17:51:29,"Medellín, Colombia",1328395279633100807,https://twitter.com/i/web/status/1328395279633100807
Ya tengo mi detodito picante con coke para miss universo Colombia 🇨🇴 👑,2020-11-16 17:49:35,Cartagena-Colombia,1328394799683133440,https://twitter.com/i/web/status/1328394799683133440
"Del miss colombia me gustan: 
Meta
Cartagena 
Bolivar (aunque me parece un poco fake)
Amazonas  
Quindio
Cauca",2020-11-16 17:49:27,,1328394766745300992,https://twitter.com/i/web/status/1328394766745300992
Miss Universe Colombia 2020 – ( TOP 10 FINAL) | TOP VZLA https://t.co/8Uz9sBFyut,2020-11-16 17:38:15,"Caracas, Venezuela",1328391948126785536,https://twitter.com/i/web/status/1328391948126785536
Miss Universe Colombia 2020 – ( TOP 10 FINAL) | TOP VZLA https://t.co/AbfCRoyqqE,2020-11-16 17:38:14,Caracas,1328391944842735618,https://twitter.com/i/web/status/1328391944842735618
"Here is la canción de la semana! 🇨🇴🇨🇦 ➡️ Lido Pimienta - Nada | A COLORS SHOW https://t.co/8QmoC51gET ""Colombian-Canadian artist Lido Pimienta delivers a dreamy performance of ‘Nada’, taken from her upcoming new album ‘Miss Colombia’."" https://t.co/X2HQcC7m8N",2020-11-16 17:34:38,"Maybole, Scotland",1328391039757987844,https://twitter.com/i/web/status/1328391039757987844
Aquí está la Reina después de ganar el mejor https://t.co/47jHCYugQx seguro que por belleza ella debe ser miss universe colombia viva la espectacular Mare salas. https://t.co/aiWAYoOWkd,2020-11-16 17:23:47,"Bogotá, D.C., Colombia",1328388307714252800,https://twitter.com/i/web/status/1328388307714252800
"Buenas tardes, quien para ver el miss universe Colombia with me? ☹️",2020-11-16 17:19:04,,1328387122051633153,https://twitter.com/i/web/status/1328387122051633153
"Miss Universe Colombia 2020,Genesis Quintero https://t.co/Tne5s9BBTn a través de @choicelyapp",2020-11-16 17:16:07,ARAUCA - COLOMBIA,1328386377512349696,https://twitter.com/i/web/status/1328386377512349696
"Se imaginan que hoy Miss Universe Colombia, no lo gane ninguna de las favoritas? (Hablo de Meto y Bolivar)",2020-11-16 17:07:30,"Bogotá, D.C., Colombia",1328384211821228032,https://twitter.com/i/web/status/1328384211821228032
Miss Universe Colombia is... Catriona Gray!,2020-11-16 17:03:53,"Angeles City, Central Luzon",1328383301577363458,https://twitter.com/i/web/status/1328383301577363458
"Soy fan de los reinados, así que hoy veré el Miss Colombia.",2020-11-16 17:03:06,Colombia,1328383101144272896,https://twitter.com/i/web/status/1328383101144272896
"Acompañemos a nuestra bella @genesisandreaquintero esta noche, a las 8 pm por RCN TV en la elección y coronación de Miss Universe Colombia . https://t.co/8tcJG4yhUR",2020-11-16 16:58:13,"Arauca, Arauca",1328381873148616707,https://twitter.com/i/web/status/1328381873148616707
"Espero que algún día Ecuador tenga un Miss Universe local con esta calidad de eventos y auspiciantes, y qué hayan mujeres participando muy hermosas como en Colombia,.. En Ecuador hay chicas bellas, igual o más hermosas, pero no concursan porque no hay una organización sería.",2020-11-16 16:46:48,"Guayaquil, Ecuador",1328378998683013122,https://twitter.com/i/web/status/1328378998683013122
#LaRegiaDeLaSemana | Desde niña ha querido demostrar que las personas sordas también pueden superar los obstáculos y alcanzar las metas que se propongan 💙🤩 https://t.co/JiSs6ZX5Y4 https://t.co/oTqJjC2z7T,2020-11-16 16:44:53,,1328378517248225280,https://twitter.com/i/web/status/1328378517248225280
"Hoy es el Miss Universe Colombia, que mujerones que hay por allá, unas negras que son unos monumentos, a mis amigos Colombianos de por aquí les dejo mi predicción, finalistas:
Bolívar, Quindío, Cauca, Meta, Cartagena y Santander, doy como ganadora a Bolívar Laura Olascuaga ❤️ https://t.co/vnbzZZ7B0e",2020-11-16 16:42:39,"Guayaquil, Ecuador",1328377956599783425,https://twitter.com/i/web/status/1328377956599783425
@miss_coronas No soy de Colombia :( puedo verlo online?,2020-11-16 16:41:15,"Punto Fijo, Venezuela",1328377603800109060,https://twitter.com/i/web/status/1328377603800109060
"La primera edición de #MissUniverseColombia, que se realiza en Barranquilla, cuenta con 30 beldades. https://t.co/NhXcYnDnCF",2020-11-16 16:39:44,Puerto Rico,1328377222198071302,https://twitter.com/i/web/status/1328377222198071302
(HD) Miss Colombia/Señorita Colombia 2019 - Coronación https://t.co/8VLs0lPndl a través de @YouTube,2020-11-16 16:39:43,,1328377217047552001,https://twitter.com/i/web/status/1328377217047552001
"Hoy es el Miss Universe Colombia, mis favoritas son: 
Reina: Cartagena 
Virreina: Amazonas.

Quiera Dios que no las sale 🥺😌 https://t.co/ZG5UMtarbf",2020-11-16 16:30:09,,1328374812503400448,https://twitter.com/i/web/status/1328374812503400448
"Miss Universe Colombia 2020,Vanessa Saavedra Vega https://t.co/9VDmv9Vd6y Honen bidez: @choicelyapp #apoya con tu #voto #MissUniverseColombia",2020-11-16 16:28:19,,1328374350794399745,https://twitter.com/i/web/status/1328374350794399745
"Vía @Regias
#LaRegiaDeLaSemana | Desde niña ha querido demostrar que las personas sordas también pueden superar los obstáculos y alcanzar las metas que se propongan 💙🤩 https://t.co/G7HsY5Gnj1 https://t.co/xI8h0A4TIh",2020-11-16 16:22:13,Colombia,1328372814915772417,https://twitter.com/i/web/status/1328372814915772417
¿donde se verán El miss universe colombia? Me invitan 👀,2020-11-16 16:06:19,CHROMATICA ☯️,1328368812245348353,https://twitter.com/i/web/status/1328368812245348353
"📎📸 Hoy se conocerá quién representará a Colombia en el concurso internacional de belleza Miss Universo 2021. Te presentamos a las candidatas favoritas para la corona

👉 https://t.co/PBE8vxrm6t

#MissUniverso #MissColombia #MissUniverseColombia",2020-11-16 16:04:00,"Moscú, Rusia",1328368228964261888,https://twitter.com/i/web/status/1328368228964261888
¿Miss Universe Colombia 2019 junto a Miss Universe Colombia 2020? 👑 https://t.co/dOyTQUBCPq,2020-11-16 15:58:36,Colombia,1328366871863848960,https://twitter.com/i/web/status/1328366871863848960
